timestamp,Net Electricity Consumption-kWh,Non-shiftable Load-kWh,Non-shiftable Load Electricity Consumption-kWh,Energy Production from PV-kWh
2025-08-11T19:15:00,0.0,2.8924999237060547,2.8924999237060547,-2.259999990463257
2025-08-11T19:30:00,0.0,3.3975000381469727,3.3975000381469727,-2.8399999141693115
2025-08-11T19:45:00,0.0,2.7225000858306885,2.7225000858306885,-2.5662500858306885
2025-08-11T20:00:00,0.0,3.819999933242798,3.819999933242798,-2.377500057220459
2025-08-11T20:15:00,0.0,4.429999828338623,4.429999828338623,-2.1762499809265137
2025-08-11T20:30:00,0.0,3.577500104904175,3.577500104904175,-1.9262499809265137
2025-08-11T20:45:00,0.0,3.005000114440918,3.005000114440918,-1.6150000095367432
2025-08-11T21:00:00,1.2887500524520874,2.75,2.75,-1.4612499475479126
2025-08-11T21:15:00,1.2625000476837158,2.5,2.5,-1.2374999523162842
2025-08-11T21:30:00,1.2412500381469727,2.25,2.25,-1.0087499618530273
2025-08-11T21:45:00,1.4524999856948853,2.25,2.25,-0.7975000143051147
2025-08-11T22:00:00,1.3899999856948853,2.0,2.0,-0.6100000143051147
2025-08-11T22:15:00,1.8037500381469727,2.25,2.25,-0.44624999165534973
2025-08-11T22:30:00,1.6762499809265137,2.0,2.0,-0.32374998927116394
2025-08-11T22:45:00,2.0137500762939453,2.25,2.25,-0.23624999821186066
2025-08-11T23:00:00,1.840000033378601,2.0,2.0,-0.1599999964237213
2025-08-11T23:15:00,1.909999966621399,2.0,2.0,-0.09000000357627869
2025-08-11T23:30:00,2.211250066757202,2.25,2.25,-0.038750000298023224
2025-08-11T23:45:00,2.497499942779541,2.5,2.5,-0.0024999999441206455
2025-08-12T00:00:00,2.0,2.0,2.0,-0.0
2025-08-12T00:15:00,2.0,2.0,2.0,-0.0
2025-08-12T00:30:00,2.0,2.0,2.0,-0.0
2025-08-12T00:45:00,2.0,2.0,2.0,-0.0
2025-08-12T01:00:00,2.0,2.0,2.0,-0.0
2025-08-12T01:15:00,2.25,2.25,2.25,-0.0
2025-08-12T01:30:00,1.75,1.75,1.75,-0.0
2025-08-12T01:45:00,2.0,2.0,2.0,-0.0
2025-08-12T02:00:00,2.0,2.0,2.0,-0.0
2025-08-12T02:15:00,2.0,2.0,2.0,-0.0
2025-08-12T02:30:00,1.75,1.75,1.75,-0.0
2025-08-12T02:45:00,2.0,2.0,2.0,-0.0
2025-08-12T03:00:00,1.75,1.75,1.75,-0.0
2025-08-12T03:15:00,1.5,1.5,1.5,-0.0
2025-08-12T03:30:00,2.0,2.0,2.0,-0.0
2025-08-12T03:45:00,1.75,1.75,1.75,-0.0
2025-08-12T04:00:00,1.75,1.75,1.75,-0.0
2025-08-12T04:15:00,1.715000033378601,1.75,1.75,-0.03500000014901161
2025-08-12T04:30:00,1.6412500143051147,1.75,1.75,-0.10875000059604645
2025-08-12T04:45:00,1.7962499856948853,2.0,2.0,-0.20374999940395355
2025-08-12T05:00:00,1.78125,2.0,2.0,-0.21875
2025-08-12T05:15:00,1.441249966621399,1.75,1.75,-0.3087500035762787
2025-08-12T05:30:00,1.6324999332427979,2.0,2.0,-0.3675000071525574
2025-08-12T05:45:00,1.3012499809265137,1.75,1.75,-0.44874998927116394
2025-08-12T06:00:00,1.3849999904632568,2.0,2.0,-0.6150000095367432
2025-08-12T06:15:00,1.1987500190734863,1.75,1.75,-0.5512499809265137
2025-08-12T06:30:00,1.1424999237060547,2.0,2.0,-0.8575000166893005
2025-08-12T06:45:00,0.9037500023841858,1.75,1.75,-0.8462499976158142
2025-08-12T07:00:00,1.2737500667572021,2.0,2.0,-0.7262499928474426
2025-08-12T07:15:00,2.0425000190734863,3.069999933242798,3.069999933242798,-1.027500033378601
2025-08-12T07:30:00,2.158750057220459,3.2174999713897705,3.2174999713897705,-1.058750033378601
2025-08-12T07:45:00,2.2437500953674316,3.1575000286102295,3.1575000286102295,-0.9137499928474426
2025-08-12T08:00:00,1.091249942779541,3.4375,3.4375,-2.346250057220459
2025-08-12T08:15:00,0.6712501049041748,3.367500066757202,3.367500066757202,-2.6962499618530273
2025-08-12T08:30:00,2.4624998569488525,3.484999895095825,3.484999895095825,-1.0225000381469727
2025-08-12T08:45:00,2.177500009536743,3.1475000381469727,3.1475000381469727,-0.9700000286102295
2025-08-12T09:00:00,2.2362499237060547,3.2300000190734863,3.2300000190734863,-0.9937499761581421
2025-08-12T09:15:00,2.002500057220459,3.8524999618530273,3.8524999618530273,-1.850000023841858
2025-08-12T09:30:00,1.8174998760223389,3.4649999141693115,3.4649999141693115,-1.6475000381469727
2025-08-12T09:45:00,4.445000171661377,5.692500114440918,5.692500114440918,-1.247499942779541
2025-08-12T10:00:00,4.802499771118164,5.702499866485596,5.702499866485596,-0.8999999761581421
2025-08-12T10:15:00,2.4825000762939453,3.805000066757202,3.805000066757202,-1.3224999904632568
2025-08-12T10:30:00,2.620000123977661,3.617500066757202,3.617500066757202,-0.9975000023841858
2025-08-12T10:45:00,2.1137499809265137,3.077500104904175,3.077500104904175,-0.9637500047683716
2025-08-12T11:00:00,2.327500104904175,3.192500114440918,3.192500114440918,-0.8650000095367432
2025-08-12T11:15:00,2.6987500190734863,3.8924999237060547,3.8924999237060547,-1.193750023841858
2025-08-12T11:30:00,3.2400002479553223,4.295000076293945,4.295000076293945,-1.0549999475479126
2025-08-12T11:45:00,2.038750171661377,3.190000057220459,3.190000057220459,-1.1512500047683716
2025-08-12T12:00:00,3.9250001907348633,5.737500190734863,5.737500190734863,-1.8125
2025-08-12T12:15:00,2.226250171661377,3.950000047683716,3.950000047683716,-1.7237499952316284
2025-08-12T12:30:00,1.4975001811981201,3.7950000762939453,3.7950000762939453,-2.297499895095825
2025-08-12T12:45:00,2.643749713897705,4.494999885559082,4.494999885559082,-1.8512500524520874
2025-08-12T13:00:00,1.4737499952316284,3.299999952316284,3.299999952316284,-1.8262499570846558
2025-08-12T13:15:00,0.8762497901916504,4.074999809265137,4.074999809265137,-3.1987500190734863
2025-08-12T13:30:00,0.8312499523162842,3.2774999141693115,3.2774999141693115,-2.4462499618530273
2025-08-12T13:45:00,2.252500057220459,3.7699999809265137,3.7699999809265137,-1.5175000429153442
2025-08-12T14:00:00,0.8787500858306885,3.7925000190734863,3.7925000190734863,-2.913749933242798
2025-08-12T14:15:00,0.2349998950958252,3.5199999809265137,3.5199999809265137,-3.2850000858306885
2025-08-12T14:30:00,2.4912500381469727,3.875,3.875,-1.3837499618530273
2025-08-12T14:45:00,1.9524999856948853,3.6549999713897705,3.6549999713897705,-1.7024999856948853
2025-08-12T15:00:00,2.9862499237060547,4.644999980926514,4.644999980926514,-1.658750057220459
2025-08-12T15:15:00,1.549999713897705,4.09499979019165,4.09499979019165,-2.5450000762939453
2025-08-12T15:30:00,1.6750001907348633,3.880000114440918,3.880000114440918,-2.2049999237060547
2025-08-12T15:45:00,2.796250343322754,4.510000228881836,4.510000228881836,-1.7137500047683716
2025-08-12T16:00:00,3.4437499046325684,4.699999809265137,4.699999809265137,-1.256250023841858
2025-08-12T16:15:00,3.4050002098083496,5.09250020980835,5.09250020980835,-1.6875
2025-08-12T16:30:00,3.3812501430511475,4.525000095367432,4.525000095367432,-1.1437499523162842
2025-08-12T16:45:00,4.034999847412109,4.957499980926514,4.957499980926514,-0.9225000143051147
2025-08-12T17:00:00,4.115000247955322,4.885000228881836,4.885000228881836,-0.7699999809265137
2025-08-12T17:15:00,3.18999981880188,4.177499771118164,4.177499771118164,-0.987500011920929
2025-08-12T17:30:00,3.0037500858306885,3.7225000858306885,3.7225000858306885,-0.71875
2025-08-12T17:45:00,2.7624998092651367,3.4649999141693115,3.4649999141693115,-0.7024999856948853
2025-08-12T18:00:00,2.882499933242798,4.079999923706055,4.079999923706055,-1.1974999904632568
2025-08-12T18:15:00,1.96750009059906,3.140000104904175,3.140000104904175,-1.1725000143051147
2025-08-12T18:30:00,1.9249999523162842,3.365000009536743,3.365000009536743,-1.440000057220459
2025-08-12T18:45:00,2.177499771118164,3.182499885559082,3.182499885559082,-1.0049999952316284
2025-08-12T19:00:00,2.1125001907348633,3.2125000953674316,3.2125000953674316,-1.100000023841858
2025-08-12T19:15:00,0.8787498474121094,3.049999952316284,3.049999952316284,-2.171250104904175
2025-08-12T19:30:00,2.62250018119812,4.010000228881836,4.010000228881836,-1.3875000476837158
2025-08-12T19:45:00,2.721250057220459,3.325000047683716,3.325000047683716,-0.6037499904632568
2025-08-12T20:00:00,3.679999828338623,4.247499942779541,4.247499942779541,-0.5674999952316284
2025-08-12T20:15:00,3.3662500381469727,3.9549999237060547,3.9549999237060547,-0.5887500047683716
2025-08-12T20:30:00,2.7012500762939453,3.0625,3.0625,-0.36125001311302185
