timestamp,Net Electricity Consumption-kWh,Self Consumption-kWh,Stored energy by community- kWh,Total Solar Generation-kWh,CO2-kg_co2,Price-$
2025-05-22T00:30:00,2.75,0.0,0.0,0.0,0.33012664318084717,0.22866249084472656
2025-05-22T00:45:00,2.5,0.0,0.0,0.0,0.3001151382923126,0.20787499845027924
2025-05-22T01:00:00,2.25,0.0,0.0,0.0,0.2625682055950165,0.1870875060558319
2025-05-22T01:15:00,2.25,0.0,0.0,0.0,0.2625682055950165,0.1870875060558319
2025-05-22T01:30:00,2.25,0.0,0.0,0.0,0.2625682055950165,0.1870875060558319
2025-05-22T01:45:00,2.25,0.0,0.0,0.0,0.2625682055950165,0.1870875060558319
2025-05-22T02:00:00,2.25,0.0,0.0,0.0,0.2639591097831726,0.19109250605106354
2025-05-22T02:15:00,2.0,0.0,0.0,0.0,0.23463031649589539,0.16986000537872314
2025-05-22T02:30:00,2.25,0.0,0.0,0.0,0.2639591097831726,0.19109250605106354
2025-05-22T02:45:00,2.25,0.0,0.0,0.0,0.2639591097831726,0.19109250605106354
2025-05-22T03:00:00,2.25,0.0,0.0,0.0,0.2616029977798462,0.19109250605106354
2025-05-22T03:15:00,2.0,0.0,0.0,0.0,0.23253600299358368,0.16986000537872314
2025-05-22T03:30:00,1.9916666746139526,0.0,0.0,-0.008333333767950535,0.23156709969043732,0.16915225982666016
2025-05-22T03:45:00,1.9608333110809326,0.0,0.0,-0.03916666656732559,0.22798216342926025,0.16653357446193695
2025-05-22T04:00:00,1.9291666746139526,0.0,0.0,-0.07083333283662796,0.2295379340648651,0.16384412348270416
2025-05-22T04:15:00,1.8949999809265137,0.0,0.0,-0.10499999672174454,0.22547268867492676,0.16094236075878143
2025-05-22T04:30:00,1.8424999713897705,0.0,0.0,-0.1574999988079071,0.21922607719898224,0.15648353099822998
2025-05-22T04:45:00,1.5116666555404663,0.0,0.0,-0.2383333295583725,0.17986255884170532,0.12838585674762726
2025-05-22T05:00:00,1.8733333349227905,0.0,0.0,-0.3766666650772095,0.23909656703472137,0.159102201461792
