time_step,name,level,net_electricity_consumption_kwh,net_electricity_consumption_cost,net_electricity_consumption_emission_kgco2,solar_generation_kwh,bess_electricity_consumption_kwh,bess_soc,ev_charger_electricity_consumption_kwh,deferrable_appliance_electricity_consumption_kwh
136,District,district,5.456666946411133,0.553633451461792,1.2188897132873535,-1.9283332824707031,0.0,,0,0
137,Building_1,building,5.891666412353516,0.5977684855461121,1.3160582780838013,-1.7483333349227905,0.0,0.0,0,0
137,District,district,5.891666412353516,0.5977684855461121,1.3160582780838013,-1.7483333349227905,0.0,,0,0
138,Building_1,building,5.455833435058594,0.5535488724708557,1.2187036275863647,-2.2141666412353516,0.0,0.0,0,0
138,District,district,5.455833435058594,0.5535488724708557,1.2187036275863647,-2.2141666412353516,0.0,,0,0
139,Building_1,building,6.832499980926514,0.6932254433631897,1.5262181758880615,-1.252500057220459,0.0,0.0,0,0
139,District,district,6.832499980926514,0.6932254433631897,1.5262181758880615,-1.252500057220459,0.0,,0,0
140,Building_1,building,7.1691670417785645,0.7273837327957153,1.7156438827514648,-1.0333333015441895,0.0,0.0,0,0
140,District,district,7.1691670417785645,0.7273837327957153,1.7156438827514648,-1.0333333015441895,0.0,,0,0
141,Building_1,building,5.774166584014893,0.5858469605445862,1.3818081617355347,-0.903333306312561,0.0,0.0,0,0
141,District,district,5.774166584014893,0.5858469605445862,1.3818081617355347,-0.903333306312561,0.0,,0,0
142,Building_1,building,5.045000076293945,0.5118657350540161,1.2073122262954712,-1.2949999570846558,0.0,0.0,0,0
142,District,district,5.045000076293945,0.5118657350540161,1.2073122262954712,-1.2949999570846558,0.0,,0,0
143,Building_1,building,4.632500171661377,0.47001346945762634,1.1085973978042603,-1.497499942779541,0.0,0.0,0,0
143,District,district,4.632500171661377,0.47001346945762634,1.1085973978042603,-1.497499942779541,0.0,,0,0
144,Building_1,building,5.609999656677246,0.5451797842979431,1.3731549978256226,-1.7599999904632568,0.0,0.0,0,0
144,District,district,5.609999656677246,0.5451797842979431,1.3731549978256226,-1.7599999904632568,0.0,,0,0
145,Building_1,building,4.119999885559082,0.40038159489631653,1.0084489583969116,-2.1075000762939453,0.0,0.0,0,0
145,District,district,4.119999885559082,0.40038159489631653,1.0084489583969116,-2.1075000762939453,0.0,,0,0
146,Building_1,building,3.862499952316284,0.3753577470779419,0.9454209208488464,-2.5325000286102295,0.0,0.0,0,0
146,District,district,3.862499952316284,0.3753577470779419,0.9454209208488464,-2.5325000286102295,0.0,,0,0
147,Building_1,building,2.260833263397217,0.21970778703689575,0.5533822774887085,-2.574166774749756,0.0,0.0,0,0
147,District,district,2.260833263397217,0.21970778703689575,0.5533822774887085,-2.574166774749756,0.0,,0,0
148,Building_1,building,2.7783334255218506,0.2699984610080719,0.6767120957374573,-2.371666669845581,0.0,0.0,0,0
148,District,district,2.7783334255218506,0.2699984610080719,0.6767120957374573,-2.371666669845581,0.0,,0,0
149,Building_1,building,4.634166717529297,0.4503483176231384,1.1287330389022827,-1.9708333015441895,0.0,0.0,0,0
149,District,district,4.634166717529297,0.4503483176231384,1.1287330389022827,-1.9708333015441895,0.0,,0,0
150,Building_1,building,3.8524999618530273,0.3743859529495239,0.9383442997932434,-2.369999885559082,0.0,0.0,0,0
150,District,district,3.8524999618530273,0.3743859529495239,0.9383442997932434,-2.369999885559082,0.0,,0,0
151,Building_1,building,3.5841667652130127,0.34830933809280396,0.8729870319366455,-1.3383333683013916,0.0,0.0,0,0
151,District,district,3.5841667652130127,0.34830933809280396,0.8729870319366455,-1.3383333683013916,0.0,,0,0
152,Building_1,building,4.325833320617676,0.4203844964504242,1.0524789094924927,-1.0716667175292969,0.0,0.0,0,0
152,District,district,4.325833320617676,0.4203844964504242,1.0524789094924927,-1.0716667175292969,0.0,,0,0
153,Building_1,building,4.116666793823242,0.40005767345428467,1.0015884637832642,-0.9083333611488342,0.0,0.0,0,0
153,District,district,4.116666793823242,0.40005767345428467,1.0015884637832642,-0.9083333611488342,0.0,,0,0
154,Building_1,building,4.938333034515381,0.47990721464157104,1.2015005350112915,-1.2641667127609253,0.0,0.0,0,0
154,District,district,4.938333034515381,0.47990721464157104,1.2015005350112915,-1.2641667127609253,0.0,,0,0
155,Building_1,building,3.5183334350585938,0.341911643743515,0.8560134768486023,-1.4491666555404663,0.0,0.0,0,0
155,District,district,3.5183334350585938,0.341911643743515,0.8560134768486023,-1.4491666555404663,0.0,,0,0
156,Building_1,building,4.255000114440918,0.41350090503692627,1.0601787567138672,-1.6875,0.0,0.0,0,0
156,District,district,4.255000114440918,0.41350090503692627,1.0601787567138672,-1.6875,0.0,,0,0
157,Building_1,building,4.770833492279053,0.4636296033859253,1.1887041330337524,-1.9991666078567505,0.0,0.0,0,0
157,District,district,4.770833492279053,0.4636296033859253,1.1887041330337524,-1.9991666078567505,0.0,,0,0
158,Building_1,building,3.8466668128967285,0.3738190829753876,0.9584380984306335,-2.370833396911621,0.0,0.0,0,0
158,District,district,3.8466668128967285,0.3738190829753876,0.9584380984306335,-2.370833396911621,0.0,,0,0
159,Building_1,building,2.984999895095825,0.29008230566978455,0.7437446117401123,-2.2850000858306885,0.0,0.0,0,0
159,District,district,2.984999895095825,0.29008230566978455,0.7437446117401123,-2.2850000858306885,0.0,,0,0
160,Building_1,building,3.1700000762939453,0.3080606162548065,0.7952350378036499,-1.909999966621399,0.0,0.0,0,0
160,District,district,3.1700000762939453,0.3080606162548065,0.7952350378036499,-1.909999966621399,0.0,,0,0
161,Building_1,building,4.493333339691162,0.43666213750839233,1.1272101402282715,-1.4241666793823242,0.0,0.0,0,0
161,District,district,4.493333339691162,0.43666213750839233,1.1272101402282715,-1.4241666793823242,0.0,,0,0
162,Building_1,building,4.6541666984558105,0.45229193568229675,1.1675572395324707,-1.5633333921432495,0.0,0.0,0,0
162,District,district,4.6541666984558105,0.45229193568229675,1.1675572395324707,-1.5633333921432495,0.0,,0,0
163,Building_1,building,6.114166736602783,0.5941747426986694,1.5338168144226074,-0.8933333158493042,0.0,0.0,0,0
163,District,district,6.114166736602783,0.5941747426986694,1.5338168144226074,-0.8933333158493042,0.0,,0,0
164,Building_1,building,6.027499675750732,0.5857524275779724,1.4903662204742432,-0.5874999761581421,0.0,0.0,0,0
164,District,district,6.027499675750732,0.5857524275779724,1.4903662204742432,-0.5874999761581421,0.0,,0,0
165,Building_1,building,7.590000152587891,0.7375962138175964,1.8767118453979492,-0.4325000047683716,0.0,0.0,0,0
165,District,district,7.590000152587891,0.7375962138175964,1.8767118453979492,-0.4325000047683716,0.0,,0,0
166,Building_1,building,7.0991668701171875,0.6898970603942871,1.7553478479385376,-0.4008333384990692,0.0,0.0,0,0
166,District,district,7.0991668701171875,0.6898970603942871,1.7553478479385376,-0.4008333384990692,0.0,,0,0
167,Building_1,building,7.260833263397217,0.7056077718734741,1.7953217029571533,-0.4891666769981384,0.0,0.0,0,0
167,District,district,7.260833263397217,0.7056077718734741,1.7953217029571533,-0.4891666769981384,0.0,,0,0
168,Building_1,building,6.519166469573975,0.6335325837135315,1.5418730974197388,-0.7308333516120911,0.0,0.0,0,0
168,District,district,6.519166469573975,0.6335325837135315,1.5418730974197388,-0.7308333516120911,0.0,,0,0
169,Building_1,building,5.993333339691162,0.5824321508407593,1.417506217956543,-1.006666660308838,0.0,0.0,0,0
169,District,district,5.993333339691162,0.5824321508407593,1.417506217956543,-1.006666660308838,0.0,,0,0
170,Building_1,building,5.5941667556762695,0.5675841569900513,1.323097825050354,-0.9058333039283752,0.0,0.0,0,0
170,District,district,5.5941667556762695,0.5675841569900513,1.323097825050354,-0.9058333039283752,0.0,,0,0
171,Building_1,building,5.826666831970215,0.5911736488342285,1.3780872821807861,-0.6733333468437195,0.0,0.0,0,0
171,District,district,5.826666831970215,0.5911736488342285,1.3780872821807861,-0.6733333468437195,0.0,,0,0
172,Building_1,building,5.806666851043701,0.5891444087028503,1.311032772064209,-0.44333332777023315,0.0,0.0,0,0
172,District,district,5.806666851043701,0.5891444087028503,1.311032772064209,-0.44333332777023315,0.0,,0,0
173,Building_1,building,5.027500152587891,0.510090172290802,1.1351120471954346,-0.2224999964237213,0.0,0.0,0,0
173,District,district,5.027500152587891,0.510090172290802,1.1351120471954346,-0.2224999964237213,0.0,,0,0
174,Building_1,building,5.3441667556762695,0.5422191619873047,1.2066092491149902,-0.15583333373069763,0.0,0.0,0,0
174,District,district,5.3441667556762695,0.5422191619873047,1.2066092491149902,-0.15583333373069763,0.0,,0,0
175,Building_1,building,5.914166450500488,0.6000513434410095,1.3353041410446167,-0.08583333343267441,0.0,0.0,0,0
175,District,district,5.914166450500488,0.6000513434410095,1.3353041410446167,-0.08583333343267441,0.0,,0,0
176,Building_1,building,5.711666584014893,0.5795056819915771,1.2666196823120117,-0.038333334028720856,0.0,0.0,0,0
176,District,district,5.711666584014893,0.5795056819915771,1.2666196823120117,-0.038333334028720856,0.0,,0,0
177,Building_1,building,5.492499828338623,0.5572690367698669,1.2180172204971313,-0.007499999832361937,0.0,0.0,0,0
177,District,district,5.492499828338623,0.5572690367698669,1.2180172204971313,-0.007499999832361937,0.0,,0,0
178,Building_1,building,5.25,0.5326650142669678,1.1642403602600098,-0.0,0.0,0.0,0,0
178,District,district,5.25,0.5326650142669678,1.1642403602600098,0.0,0.0,,0,0
179,Building_1,building,4.5,0.45656999945640564,0.9979203343391418,-0.0,0.0,0.0,0,0
179,District,district,4.5,0.45656999945640564,0.9979203343391418,0.0,0.0,,0,0
180,Building_1,building,4.0,0.38872000575065613,0.8721902370452881,-0.0,0.0,0.0,0,0
180,District,district,4.0,0.38872000575065613,0.8721902370452881,0.0,0.0,,0,0
181,Building_1,building,3.75,0.36442500352859497,0.8176783323287964,-0.0,0.0,0.0,0,0
181,District,district,3.75,0.36442500352859497,0.8176783323287964,0.0,0.0,,0,0
182,Building_1,building,4.0,0.38872000575065613,0.8721902370452881,-0.0,0.0,0.0,0,0
182,District,district,4.0,0.38872000575065613,0.8721902370452881,0.0,0.0,,0,0
183,Building_1,building,4.25,0.4130150079727173,0.9267021417617798,-0.0,0.0,0.0,0,0
183,District,district,4.25,0.4130150079727173,0.9267021417617798,0.0,0.0,,0,0
184,Building_1,building,4.5,0.43731001019477844,0.928506076335907,-0.0,0.0,0.0,0,0
184,District,district,4.5,0.43731001019477844,0.928506076335907,0.0,0.0,,0,0
185,Building_1,building,4.25,0.4130150079727173,0.8769223690032959,-0.0,0.0,0.0,0,0
185,District,district,4.25,0.4130150079727173,0.8769223690032959,0.0,0.0,,0,0
186,Building_1,building,4.25,0.4130150079727173,0.8769223690032959,-0.0,0.0,0.0,0,0
186,District,district,4.25,0.4130150079727173,0.8769223690032959,0.0,0.0,,0,0
187,Building_1,building,4.0,0.38872000575065613,0.8253387212753296,-0.0,0.0,0.0,0,0
187,District,district,4.0,0.38872000575065613,0.8253387212753296,0.0,0.0,,0,0
188,Building_1,building,3.75,0.36442500352859497,0.7223694324493408,-0.0,0.0,0.0,0,0
188,District,district,3.75,0.36442500352859497,0.7223694324493408,0.0,0.0,,0,0
189,Building_1,building,3.75,0.36442500352859497,0.7223694324493408,-0.0,0.0,0.0,0,0
189,District,district,3.75,0.36442500352859497,0.7223694324493408,0.0,0.0,,0,0
190,Building_1,building,3.5,0.3401300013065338,0.6742115020751953,-0.0,0.0,0.0,0,0
190,District,district,3.5,0.3401300013065338,0.6742115020751953,0.0,0.0,,0,0
191,Building_1,building,2.75,0.26724499464035034,0.5297375917434692,-0.0,0.0,0.0,0,0
191,District,district,2.75,0.26724499464035034,0.5297375917434692,0.0,0.0,,0,0
192,Building_1,building,3.0,0.24944999814033508,0.5383366346359253,-0.0,0.0,0.0,0,0
192,District,district,3.0,0.24944999814033508,0.5383366346359253,0.0,0.0,,0,0
193,Building_1,building,2.75,0.22866249084472656,0.4934752285480499,-0.0,0.0,0.0,0,0
193,District,district,2.75,0.22866249084472656,0.4934752285480499,0.0,0.0,,0,0
194,Building_1,building,3.0,0.24944999814033508,0.5383366346359253,-0.0,0.0,0.0,0,0
194,District,district,3.0,0.24944999814033508,0.5383366346359253,0.0,0.0,,0,0
195,Building_1,building,3.0,0.24944999814033508,0.5383366346359253,-0.0,0.0,0.0,0,0
195,District,district,3.0,0.24944999814033508,0.5383366346359253,0.0,0.0,,0,0
196,Building_1,building,3.0,0.24944999814033508,0.49487751722335815,-0.0,0.0,0.0,0,0
196,District,district,3.0,0.24944999814033508,0.49487751722335815,0.0,0.0,,0,0
197,Building_1,building,2.75,0.22866249084472656,0.4536377489566803,-0.0,0.0,0.0,0,0
197,District,district,2.75,0.22866249084472656,0.4536377489566803,0.0,0.0,,0,0
198,Building_1,building,3.5,0.29102498292922974,0.5773571133613586,-0.0,0.0,0.0,0,0
198,District,district,3.5,0.29102498292922974,0.5773571133613586,0.0,0.0,,0,0
199,Building_1,building,4.0,0.3325999975204468,0.6598367094993591,-0.0,0.0,0.0,0,0
199,District,district,4.0,0.3325999975204468,0.6598367094993591,0.0,0.0,,0,0
200,Building_1,building,4.0,0.3397200107574463,0.6292057633399963,-0.0,0.0,0.0,0,0
200,District,district,4.0,0.3397200107574463,0.6292057633399963,0.0,0.0,,0,0
201,Building_1,building,4.0,0.3397200107574463,0.6292057633399963,-0.0,0.0,0.0,0,0
201,District,district,4.0,0.3397200107574463,0.6292057633399963,0.0,0.0,,0,0
202,Building_1,building,4.5,0.3821850121021271,0.7078564763069153,-0.0,0.0,0.0,0,0
202,District,district,4.5,0.3821850121021271,0.7078564763069153,0.0,0.0,,0,0
203,Building_1,building,4.75,0.40341752767562866,0.7471818327903748,-0.0,0.0,0.0,0,0
203,District,district,4.75,0.40341752767562866,0.7471818327903748,0.0,0.0,,0,0
204,Building_1,building,4.75,0.40341752767562866,0.7553848028182983,-0.0,0.0,0.0,0,0
204,District,district,4.75,0.40341752767562866,0.7553848028182983,0.0,0.0,,0,0
205,Building_1,building,4.75,0.40341752767562866,0.7553848028182983,-0.0,0.0,0.0,0,0
205,District,district,4.75,0.40341752767562866,0.7553848028182983,0.0,0.0,,0,0
206,Building_1,building,4.25,0.3609524965286255,0.6758705973625183,-0.0,0.0,0.0,0,0
206,District,district,4.25,0.3609524965286255,0.6758705973625183,0.0,0.0,,0,0
207,Building_1,building,3.75,0.3184875249862671,0.5963564515113831,-0.0,0.0,0.0,0,0
207,District,district,3.75,0.3184875249862671,0.5963564515113831,0.0,0.0,,0,0
208,Building_1,building,3.5,0.2972550094127655,0.5491476655006409,-0.0,0.0,0.0,0,0
208,District,district,3.5,0.2972550094127655,0.5491476655006409,0.0,0.0,,0,0
209,Building_1,building,3.0,0.2547900080680847,0.4706979990005493,-0.0,0.0,0.0,0,0
209,District,district,3.0,0.2547900080680847,0.4706979990005493,0.0,0.0,,0,0
210,Building_1,building,3.0,0.2547900080680847,0.4706979990005493,-0.0,0.0,0.0,0,0
210,District,district,3.0,0.2547900080680847,0.4706979990005493,0.0,0.0,,0,0
211,Building_1,building,2.75,0.23355750739574432,0.43147316575050354,-0.0,0.0,0.0,0,0
211,District,district,2.75,0.23355750739574432,0.43147316575050354,0.0,0.0,,0,0
212,Building_1,building,3.25,0.2760224938392639,0.5114964246749878,-0.0,0.0,0.0,0,0
212,District,district,3.25,0.2760224938392639,0.5114964246749878,0.0,0.0,,0,0
213,Building_1,building,3.74916672706604,0.3184167444705963,0.5900570154190063,-0.0008333333535119891,0.0,0.0,0,0
213,District,district,3.74916672706604,0.3184167444705963,0.5900570154190063,-0.0008333333535119891,0.0,,0,0
214,Building_1,building,2.9841666221618652,0.25344526767730713,0.46965864300727844,-0.015833333134651184,0.0,0.0,0,0
214,District,district,2.9841666221618652,0.25344526767730713,0.46965864300727844,-0.015833333134651184,0.0,,0,0
215,Building_1,building,2.9658334255218506,0.251888245344162,0.46677330136299133,-0.034166667610406876,0.0,0.0,0,0
215,District,district,2.9658334255218506,0.251888245344162,0.46677330136299133,-0.034166667610406876,0.0,,0,0
216,Building_1,building,3.6700000762939453,0.3051604926586151,0.6162020564079285,-0.07999999821186066,0.0,0.0,0,0
216,District,district,3.6700000762939453,0.3051604926586151,0.6162020564079285,-0.07999999821186066,0.0,,0,0
217,Building_1,building,3.630000114440918,0.30183449387550354,0.6094859838485718,-0.11999999731779099,0.0,0.0,0,0
217,District,district,3.630000114440918,0.30183449387550354,0.6094859838485718,-0.11999999731779099,0.0,,0,0
218,Building_1,building,4.0933332443237305,0.3403606712818146,0.6872807741165161,-0.15666666626930237,0.0,0.0,0,0
218,District,district,4.0933332443237305,0.3403606712818146,0.6872807741165161,-0.15666666626930237,0.0,,0,0
219,Building_1,building,4.493333339691162,0.3736206591129303,0.7544417381286621,-0.2566666603088379,0.0,0.0,0,0
219,District,district,4.493333339691162,0.3736206591129303,0.7544417381286621,-0.2566666603088379,0.0,,0,0
220,Building_1,building,4.875,0.473752498626709,0.8712733387947083,-0.375,0.0,0.0,0,0
220,District,district,4.875,0.473752498626709,0.8712733387947083,-0.375,0.0,,0,0
221,Building_1,building,7.622499942779541,0.7407545447349548,1.3623141050338745,-0.3774999976158142,0.0,0.0,0,0
221,District,district,7.622499942779541,0.7407545447349548,1.3623141050338745,-0.3774999976158142,0.0,,0,0
222,Building_1,building,6.297500133514404,0.6119910478591919,1.1255065202713013,-0.45249998569488525,0.0,0.0,0,0
222,District,district,6.297500133514404,0.6119910478591919,1.1255065202713013,-0.45249998569488525,0.0,,0,0
223,Building_1,building,5.795833110809326,0.5632390975952148,1.0358471870422363,-0.4541666805744171,0.0,0.0,0,0
223,District,district,5.795833110809326,0.5632390975952148,1.0358471870422363,-0.4541666805744171,0.0,,0,0
224,Building_1,building,5.514166831970215,0.5358667373657227,1.1200112104415894,-0.4858333468437195,0.0,0.0,0,0
224,District,district,5.514166831970215,0.5358667373657227,1.1200112104415894,-0.4858333468437195,0.0,,0,0
225,Building_1,building,5.31083345413208,0.5161067843437195,1.0787111520767212,-0.4416666626930237,0.0,0.0,0,0
225,District,district,5.31083345413208,0.5161067843437195,1.0787111520767212,-0.4416666626930237,0.0,,0,0
226,Building_1,building,5.106666564941406,0.49626585841178894,1.0372416973114014,-0.44083333015441895,0.0,0.0,0,0
226,District,district,5.106666564941406,0.49626585841178894,1.0372416973114014,-0.44083333015441895,0.0,,0,0
227,Building_1,building,6.119999885559082,0.5947415828704834,1.2430651187896729,-0.48249998688697815,0.0,0.0,0,0
227,District,district,6.119999885559082,0.5947415828704834,1.2430651187896729,-0.48249998688697815,0.0,,0,0
